wave21,wave22,wave23,wave24,wave25,wave26,wave27,wave28,wave29,wave30,wave31,wave32,wave33,wave34,wave35,wave36,wave37,wave38,wave39,wave40,wave41,wave42,wave43,wave44,wave45,wave46,wave47,wave48,wave49,wave50,wave51,wave52,wave53,wave54,wave55,wave56,wave57,wave58,wave59,wave60,wave61,wave62,wave63,wave64,wave65,wave66,wave67,wave68,wave69,wave70,wave71,wave72,wave73,wave74,wave75,wave76,wave77,wave78,wave79,wave80,wave81,wave82,wave83,wave84,wave85,wave86,wave87,wave88,wave89,wave90,wave91,wave92,wave93,wave94,wave95,wave96,wave97,wave98,wave99,wave100,wave101,wave102,wave103,wave104,wave105,wave106,wave107,wave108,wave109,wave110,wave111,wave112,wave113,wave114,wave115,wave116,wave117,wave118,wave119,wave120,wave121,wave122,wave123,wave124,wave125,wave126,wave127,wave128,wave129,wave130,wave131,wave132,wave133,wave134,wave135,wave136,wave137,wave138,wave139,wave140,wave141,wave142,wave143,wave144,wave145,wave146,wave147,wave148,wave149,wave150,wave151,wave152,wave153,wave154,wave155,wave156,wave157,wave158,wave159,wave160,wave161,wave162,wave163,wave164,wave165,wave166,wave167,wave168,wave169,wave170,wave171,wave172,wave173,wave174,wave175,wave176,wave177,wave178,wave179,wave180,wave181,wave182,wave183,wave184,wave185,wave186,wave187,wave188,wave189,wave190,wave191,wave192,wave193,wave194,wave195,wave196,wave197,wave198,wave199,wave200,wave201,wave202,wave203,wave204,wave205,wave206,wave207,wave208,wave209,wave210,wave211,wave212,wave213,wave214,wave215,wave216,wave217,wave218,wave219,wave220,wave221,wave222,wave223,wave224,wave225,wave226,wave227,wave228,wave229,wave230,wave231,wave232,wave233,wave234,wave235,wave236,wave237,wave238,wave239,wave240,wave241,wave242,wave243,wave244,wave245,wave246,wave247,wave248,wave249,wave250,wave251,wave252,wave253,wave254,wave255,wave256,wave257,wave258,wave259,wave260,wave261,wave262,wave263,wave264,wave265,wave266,wave267,wave268,wave269,wave270,wave271,wave272
-0.000209972,-0.000211996,-0.000331103,-0.00045691,8.52E-05,-0.000504293,3.53E-05,-0.000417834,4.96E-05,-0.001068227,0.000286868,9.19E-05,-0.000441703,-0.000427133,-0.000190935,-0.000129349,0.000467854,-4.50E-05,1.53E-06,0.000132079,-0.000186317,-0.000528821,0.000648374,-0.000583186,0.00036429,-0.000330441,-9.94E-05,4.44E-05,0.000110862,-1.26E-05,0.000199314,0.000118041,-0.000102505,-7.24E-05,-0.000340307,0.000307284,-5.32E-05,-0.000364627,5.68E-06,0.000178001,0.000297946,-0.000142538,6.78E-05,0.000271705,-0.000146586,-0.000131328,-0.000142684,9.38E-05,8.29E-05,-0.000706324,0.000607431,-3.96E-05,-0.000384187,6.76E-05,-0.000202298,-8.98E-05,-0.000305634,0.000358596,0.00010182,-0.000836261,-0.000657668,-0.000417514,2.65E-05,-0.000240289,-0.000601958,-0.000275641,-0.000452351,-0.000699857,-0.000495797,-0.000561592,-6.39E-05,-0.000219679,-0.000837882,-0.000446459,-0.000492946,-0.000436046,-0.000268772,-0.000331298,-0.000171522,-0.000774518,-0.000704285,-0.000581445,-0.000400176,0.000122074,-0.000175042,-0.000348068,-0.000537381,-0.000479563,-6.86E-05,-1.70E-05,0.000521105,0.000182284,0.000270861,0.000582563,0.001060014,0.000705627,-0.000126841,0.000649786,0.000613567,0.000245109,-0.000321975,0.000600904,0.000550221,0.000458893,-0.000195305,3.09E-05,-0.000173161,0.000310216,0.00038419,0.001407073,-0.001750261,5.70E-05,-0.000114366,0.000414284,-2.80E-05,-4.89E-05,-1.14E-05,0.000692833,-0.000150084,-0.000427838,-3.05E-05,-2.60E-05,2.66E-05,0.000139442,3.28E-05,0.000198565,-0.000224589,-0.000223195,0.000931583,-0.000355673,-0.000490421,-0.000152795,0.000323859,-0.00069625,-3.12E-05,0.000143759,-0.000372987,-6.19E-05,-0.000335645,-0.000778557,-0.001221598,-2.57E-05,-0.000816933,-0.000469376,-0.001233145,-0.000217662,0.000146923,-0.000162989,0.000531194,-0.001052317,-0.000473307,-0.000851145,-0.000957745,0.000351729,-0.000231605,-0.000119317,-0.000371162,-0.000179735,-1.06E-05,-0.000407622,-0.000780663,-0.001033607,-3.12E-05,-0.000560128,-0.000503584,-0.000440797,-0.002097752,0.000681803,-0.000462723,-0.000693715,-0.000671921,-0.000461033,-0.000152265,-0.000208539,-0.000260178,-0.000739797,-4.61E-05,-0.000216669,-2.82E-05,-0.000218499,4.19E-05,-0.000506955,-7.08E-05,2.37E-05,0.000142155,3.87E-06,-0.000267298,-0.000161638,0.000285539,0.000107364,-7.86E-05,-0.000148187,-0.000205162,3.70E-05,0.000126507,0.000321263,-2.77E-05,0.000138846,0.000706501,-0.000334277,-0.000131254,0.000298757,0.000183001,8.06E-05,0.0002583,8.53E-05,0.000222413,0.000225615,-9.83E-05,0.000176257,0.000269256,-8.24E-05,0.000307102,0.000121907,0.000168293,0.000241118,-0.000113132,-0.000116818,0.000256466,-0.000144937,0.000166102,-1.19E-05,8.16E-05,-0.000216102,1.31E-06,0.000248003,0.000432349,-2.32E-05,0.000311701,0.000118664,4.13E-05,0.000301957,0.000249296,-8.94E-05,0.000481957,-0.00015106,0.000538339,0.000341901,-0.000130807,-4.87E-05,0.000177406,0.000289814,0.000276616,0.000130308,0.000222728,0.000129343,-3.73E-05,-0.000250962,0.000109879,0.000222122,-8.64E-05,0.000378886
0.000126258,-0.0007014,-6.36E-05,-0.000358058,-1.02E-05,-5.45E-05,-0.00016479,-0.000133096,-3.62E-05,-0.000778576,8.50E-05,0.000155,-6.93E-05,-0.000393958,-0.000234885,-6.67E-05,-0.000281292,-0.000350712,0.000257387,0.000499987,-0.000426664,-0.00035595,-1.97E-05,-0.000263824,0.000330881,-0.000334946,-3.57E-07,0.000176357,1.95E-05,-0.000583897,0.000448846,-0.000136788,0.000394874,-0.000228631,-0.000579563,0.000142661,-0.000214657,-0.000533908,0.000168836,-0.000188022,0.000548881,-0.000166039,0.000420996,-0.000330796,-0.000126268,-0.00021408,0.000338151,0.000338494,-0.000651422,9.49E-05,-0.000233889,0.000299976,-0.000892493,0.000289603,-0.000271355,7.17E-06,-4.54E-05,-0.000358221,0.000682024,-0.000629663,-0.001029755,-0.000349862,2.10E-05,-0.000350212,-0.000172636,-0.000747911,-4.07E-05,-0.000850928,-0.000727783,-0.000369783,-0.000345234,7.52E-07,-0.000887943,-0.000769778,-0.00017979,-1.88E-05,-0.000386258,-0.000318957,-0.000391519,-0.000569898,-0.000655665,-0.000513988,-0.000682128,5.90E-05,-3.60E-05,-0.00018767,-0.000403745,-0.000376165,-0.000411626,2.32E-05,0.000823933,0.000193205,0.000174215,0.000931887,0.000755658,0.000493129,0.000383972,0.000762675,0.000547583,0.000152211,0.000143503,0.000156503,0.000993703,0.000250526,-4.05E-05,-0.000271511,0.000122347,0.000471899,0.000273695,0.001244609,-0.001905497,0.00037981,-0.000276497,0.000296867,0.000226464,0.000170181,-0.000101311,0.000584102,3.61E-05,-0.000695189,6.23E-05,0.000374394,-6.28E-05,-0.000258846,0.000407977,-8.98E-05,7.34E-05,-2.86E-06,0.000341526,4.49E-06,-0.000537213,-6.33E-05,6.30E-05,-0.000337429,-0.000460557,0.000304696,-0.00022995,7.34E-05,-0.000456308,-0.000572162,-0.000464426,-0.00085095,-0.000464772,-0.000725558,-0.001247844,-0.000141689,-0.000325311,-0.000127515,0.000702049,-0.001357044,-0.000811981,-0.000563077,-0.000781917,0.000339042,-0.000123052,-2.94E-05,-0.000637254,7.10E-05,0.000343241,-0.000455896,-0.000915699,-0.000560836,-0.000198951,-0.000778838,-0.000456679,-0.000304555,-0.00063824,-0.000703303,-0.000736786,-0.000819059,-0.000530695,-0.000337796,-0.000612802,-0.000153699,-0.000596845,-0.000697191,2.85E-06,-0.000185843,-0.000192481,-0.000381683,7.81E-05,-0.000145799,0.000104433,-1.52E-05,0.000232936,-0.000155025,-0.000411988,-7.45E-06,0.000606668,2.03E-05,-0.000141184,7.53E-05,-0.000164508,0.000211773,-0.000894905,0.001054324,0.000206579,-0.000155153,0.000909151,-0.000932061,2.34E-05,0.000538273,-0.000597469,0.000357395,0.000308702,-0.000433906,0.000251968,0.000579131,6.55E-05,0.000267944,0.000328245,0.000343835,0.000205807,-4.29E-06,2.80E-05,0.000649856,-0.000201951,0.000187379,-4.53E-06,-0.000129571,-4.63E-05,0.000237206,-0.000112974,-0.000136943,0.000122776,0.000193353,0.000596519,0.000223987,-9.39E-06,1.37E-06,0.000138545,0.000271537,-0.000155001,0.000465749,0.000470669,-0.000388463,0.000713015,0.000192706,0.000348371,-0.000403883,0.00049248,1.63E-05,-3.75E-05,-0.00185106,0.003054798,-0.000145008,-0.000110676,-0.00023955,-0.000329682,-1.61E-06,0.000607498,-0.000276512
-0.000647612,8.31E-05,-0.00025793,-0.000266806,-0.000415647,-0.00031852,0.000180701,7.26E-06,-0.000136397,-0.000588212,-0.00023285,0.000136224,-0.000236314,0.000108521,-0.000698002,8.41E-06,0.000159088,-0.00022948,-1.54E-05,0.000324335,-0.000298608,-0.000310035,0.000149697,-0.000354884,0.000377296,-0.000212698,-0.000295025,-0.000269221,0.000177924,-0.000323009,0.000422344,-7.64E-05,-2.29E-05,-0.000351332,0.000411708,-5.53E-05,-0.000198895,-0.000474388,0.000154306,-5.37E-05,0.000175762,2.27E-05,3.85E-05,0.000173142,-0.000533833,-0.00043346,0.000409253,8.20E-05,-0.000102782,-1.87E-05,0.000128935,-0.000487021,-0.000132389,-0.000125163,-7.58E-05,-0.000140408,-0.000314618,0.000509975,8.35E-05,-0.000661385,-0.000681235,-0.000617798,0.000107767,-0.000303106,-0.000286973,-0.000576027,-0.000416022,-0.00066869,-0.00048897,-0.000374503,-0.000294636,-0.000176493,-0.001036447,-0.000688235,-0.000129191,-0.000237027,-0.000362503,-0.000218962,-0.000672542,-0.000206914,-0.000489808,-0.000484474,-0.000561541,1.17E-06,-0.000202711,-0.000246193,-0.000432283,-0.0004226,-8.99E-06,3.31E-05,0.000398541,0.000254198,0.000143243,0.00109535,0.000836607,0.000823385,0.00017964,0.000252541,0.000455971,0.000490564,-0.000156778,0.000606339,0.000735628,0.000166537,7.30E-05,-9.73E-05,3.61E-05,0.00028732,0.000117921,0.001704677,-0.001820347,7.22E-05,-0.000304076,0.000475127,-0.00081782,0.000841498,0.000131261,0.000587458,-0.00035464,-0.000115509,-9.37E-05,-6.73E-05,0.000196334,9.32E-05,3.81E-05,0.000136914,-0.000210865,0.000327742,0.000285662,-0.00021102,-0.000322121,-0.000297734,0.000373648,-0.000611478,-1.39E-05,-0.000107034,-5.97E-05,7.44E-05,-0.000587449,-0.000493851,-0.000381056,-0.000964415,-0.000985945,-0.000562811,-0.001286702,-0.000202957,-0.000136557,-8.37E-05,0.000559437,-0.00107289,-0.000914291,-0.000636393,-0.00058502,0.000211207,-0.000333829,-0.000102562,-0.00035782,0.000346533,-0.000302303,-0.000165723,-0.000775418,-0.000817742,-0.000385064,-0.00065797,-0.001160702,0.000448072,-0.000504078,-0.000733334,-0.000873874,-0.000465788,-0.000879121,-0.000570509,-0.000427299,5.47E-05,-0.000592172,-0.000725363,-0.00013308,-0.000206757,5.89E-05,-0.000190539,0.000136656,-0.000240141,-9.45E-05,6.20E-05,0.000138471,9.74E-05,-0.000491466,1.01E-05,0.000124198,0.00035571,1.40E-05,-0.000352867,-0.000114812,0.000112833,0.000112748,0.000391195,-0.000186192,9.16E-05,0.000642176,-0.000298731,-0.00033758,0.00039914,0.00030899,-7.83E-05,0.000362464,-0.000238547,0.000451838,0.000251211,0.000186362,2.06E-05,0.000368807,0.000176153,0.000295448,-0.0001402,0.000376216,0.000126318,-9.10E-05,-2.74E-07,3.75E-05,-6.37E-05,0.000139701,8.70E-05,-1.85E-05,6.12E-06,3.44E-05,-0.000194061,0.000987429,0.000184078,8.99E-05,0.000121217,0.000258648,0.000224242,2.12E-05,9.86E-05,0.000476948,-0.000272107,0.000497654,9.19E-05,0.000237301,0.000182879,0.000371205,1.56E-05,0.000186879,0.000403901,-7.68E-06,0.000190835,-0.000323587,0.00022258,-0.000238248,0.000104202,0.000281636,0.000312913
-0.000347776,-0.000346124,-0.000153298,-0.000342884,-0.000197893,-0.000499493,-0.00024029,0.000211083,-0.000156264,-0.000463175,-0.000266039,-0.000245272,0.000149716,-0.000510644,-0.000575466,6.31E-05,0.0003728,-0.000108789,2.77E-05,-9.02E-05,-0.000111437,-0.000258115,9.73E-06,-0.000249318,0.0004157,-6.05E-05,-0.000375022,-0.00026036,0.000378346,-0.000244357,0.000205053,0.000183368,-0.000164889,-7.06E-05,-0.000223815,0.000124802,-0.000208118,8.32E-06,-8.63E-05,-8.63E-05,0.000109881,3.65E-05,0.00034817,-0.000189667,-0.000103047,-0.000227818,-0.000108114,0.000152703,-7.74E-05,0.000117139,4.07E-05,-0.000316907,-0.000159113,-0.000319029,-2.41E-05,-3.10E-05,-0.000355386,0.000250631,0.000311967,-0.000952128,-0.0006244,-0.00047394,0.000106209,-0.000561124,-0.000111664,-0.000423205,-0.00061221,-0.000601685,-0.000709723,-0.000451729,-0.000199657,-0.000592605,-0.000584704,-0.000497291,-0.000196616,-0.000170152,-0.000288048,-0.0006987,-0.000325817,-0.000476589,-0.000427642,-0.000769338,-0.000259075,-0.000172936,-0.000120301,-0.000221244,-0.000428591,-0.000500656,3.90E-06,-2.06E-05,0.000353276,0.000192207,0.000338333,0.000810755,0.001155576,0.000502153,0.000446227,0.000302954,0.000373977,0.000213678,0.000136759,0.000578326,0.000614502,0.000139762,0.000122441,-0.000197587,0.00026434,3.54E-05,0.000120936,-0.000992544,0.000879272,-7.33E-05,0.000106804,0.000218317,-3.58E-05,0.000469127,-8.36E-05,0.000280163,4.50E-05,-0.000137758,-0.000299407,-1.39E-05,0.000172272,0.000205714,0.00015131,-4.99E-05,1.44E-05,6.32E-05,0.000698209,-0.000530319,-0.000515991,-0.000320874,-0.000712919,0.00057393,1.34E-05,-0.000147539,-0.000166998,2.29E-05,-0.000575333,-0.000435987,-0.000401866,-0.00091353,-0.000808921,-0.000826444,-0.001223048,-0.000126337,1.24E-05,-0.000185786,-0.001901237,0.001561545,-0.000444565,-0.000961726,-0.000790441,0.000223765,-0.000367612,6.80E-05,-0.000652952,0.000107119,-0.000122786,-0.00033468,-0.000684144,-0.000792668,-0.000489395,-0.000667727,-0.000354107,-0.000385814,-0.000386965,-0.000902133,-0.000770464,-0.000710866,-0.000605518,-0.000499025,-0.000212231,-0.000149036,-0.000546547,-0.000595991,8.16E-05,-0.000392612,9.75E-06,-5.18E-05,5.92E-05,-0.000350222,-0.000380162,0.000131484,0.000266644,-0.000229288,-0.000133021,-0.000166864,0.000202687,0.000250723,1.35E-05,-0.000302116,-0.00030171,0.000182862,9.24E-05,1.16E-05,0.000358723,1.63E-05,-0.001336654,0.00153997,0.000104429,0.000284882,0.000227686,0.00014376,0.000163721,9.62E-05,9.53E-05,6.67E-05,0.000373837,0.000106077,0.0003355,-1.42E-05,0.000135829,0.000186586,0.000167614,-7.36E-05,3.39E-05,7.84E-05,-7.63E-05,7.57E-05,4.23E-05,0.000248166,0.000257252,-0.000205505,-3.63E-05,0.000102889,0.000518849,2.21E-05,0.000295918,-0.00014389,0.000272263,0.00050185,-8.74E-05,0.000194866,0.000281293,-0.000401786,0.000681281,0.000518343,-8.08E-05,6.35E-05,-3.92E-05,0.000121966,0.000280923,9.64E-06,0.000692384,-4.48E-05,4.53E-05,-0.000101464,-4.01E-05,0.000257067,8.89E-05,-2.11E-05
-0.000558576,-0.000384936,0.000191689,-0.000509434,-0.000157263,-0.000134732,0.00019174,-0.000284657,-6.15E-05,-0.000714961,-0.000364857,0.000130772,2.39E-05,-0.000275668,0.000173093,-0.00042162,-0.000264313,-3.92E-05,-0.000287747,0.000855884,-0.000262966,-0.00019454,-7.59E-05,5.31E-05,0.000340652,-0.000574891,3.05E-05,-0.000784683,-0.002433877,0.002650194,0.000609931,5.63E-05,0.000264991,-0.000884082,0.000360395,0.000208468,6.23E-05,-0.000493437,0.000142065,0.000217019,0.000148676,-0.000291044,0.000114171,0.000608437,-0.000596201,-0.000326099,0.000303311,0.000154453,-0.000231561,0.000183445,-0.000499483,0.000162109,-0.000344749,-0.000390542,0.000171196,-5.54E-05,-0.002827484,0.002260727,0.000942316,-0.001116335,-0.000205989,-0.00078126,-0.000282184,1.95E-05,-0.000420283,-0.000541519,-0.000634888,-0.000483658,-0.000902009,-0.000123696,-0.000319843,-8.23E-05,-0.000992103,-0.000652104,-0.000372524,-0.000151565,-0.000176591,-0.000279118,-0.000605026,-0.000361203,-0.00041496,-0.00100371,-0.000596503,0.000180511,9.23E-05,-0.000550355,-0.000448731,-0.000548157,-5.16E-05,0.000342194,0.000243061,0.000402596,-9.70E-05,0.001143014,0.000947044,0.00094931,0.000204867,0.000198013,0.00067083,0.000386534,0.000147816,0.000324727,0.000822729,0.000242526,-0.000149289,-2.89E-05,0.000170099,3.27E-05,0.000448688,0.001430602,-0.00170074,-0.00012452,8.92E-05,0.000181852,0.000131055,-0.000106956,-0.00021368,0.000785295,-0.003456869,0.00303453,0.000121822,-0.000160291,9.73E-05,0.000220324,0.000112844,-7.63E-05,-0.000231262,0.000149693,0.000679214,-0.000197685,-0.000332016,-4.93E-05,0.000188933,-0.000592655,-0.000363953,0.000544081,-0.000222714,-0.000497844,-0.000233059,-0.000509034,-0.000189866,-0.001165859,-0.001032022,-0.000494221,-0.00130596,-0.000442461,0.000249716,-0.000271374,0.001002832,-0.002309976,-0.003682863,0.00219731,0.000297146,0.000142925,-0.000113752,-0.000323892,-0.000253243,0.000105836,3.07E-05,-0.000444111,-0.000965931,-0.000598163,-0.000381715,-0.000729176,-0.000538088,-0.000492775,-0.000288468,-0.000855431,-0.001211858,-0.000166175,-0.00110785,-0.000125289,-7.49E-05,-0.000266523,-0.000547884,-0.000363267,-0.000236711,-0.000361141,0.000135637,-0.000388802,-3.85E-05,-0.000573485,-0.000123803,0.000254395,0.000317659,-6.41E-05,-0.000337235,-0.000345859,0.000433741,3.55E-05,-8.33E-06,-0.000394365,-0.000239226,0.000262699,5.41E-05,0.000551316,-9.87E-05,0.000458811,0.000552143,-0.000269149,0.00011195,0.00027197,8.76E-05,-0.000102534,-2.78E-05,0.000204998,6.78E-05,0.000262633,-0.000181655,-8.66E-05,0.000294263,-7.48E-06,0.000507409,-0.000121525,-2.83E-05,-0.000469459,0.000973595,-2.45E-05,0.00011149,-0.000210591,0.000496862,-0.000217935,0.000389928,-1.94E-05,-0.000350033,0.000308758,0.000780737,0.000160127,-3.44E-06,0.000300574,0.000396968,3.11E-05,-5.00E-05,-0.000273551,0.000835398,-0.000551126,0.000770409,0.00039778,-0.000196786,-2.73E-05,0.0005098,3.39E-05,9.51E-05,-4.23E-05,0.000443434,0.000357436,-0.000400498,-0.000195095,-0.000326088,-0.000150877,-9.07E-05,0.000667517
-0.000713933,-0.000200816,7.62E-05,-0.000354607,-0.000134842,-0.00065603,0.000526867,-0.001459461,0.00139664,-0.000687832,-0.000457041,0.000259187,-0.000145573,-0.00016811,-0.000435685,-5.24E-05,0.000268734,-2.89E-05,-3.74E-05,0.000110533,-5.26E-05,-0.000429363,0.000141238,-0.000315882,0.000283925,-3.72E-05,-0.000479941,-0.000100227,-1.13E-06,-8.06E-05,0.000342203,-0.000192524,9.94E-05,-0.000236399,-5.20E-05,0.000175819,-0.000171583,-0.000235967,-6.57E-05,3.81E-05,0.000128628,-0.000210411,0.000289544,3.97E-05,-0.001252874,0.000480776,0.000285776,0.000310453,-0.000348131,0.000216627,-0.0002377,-0.000144519,-3.39E-05,-0.000255588,7.32E-05,-0.000299098,-0.000334192,0.00024498,0.000219141,-0.00073747,-0.000719094,-0.000482932,8.25E-05,-0.000198541,-0.000421428,-0.000521163,-0.000489546,-0.000357473,-0.000806091,-0.000376967,-0.000244577,-0.000109007,-0.000945021,-0.000464619,-0.000367843,-0.000287629,-0.00027614,-0.000464763,-0.000762597,0.00028237,-0.000749239,-0.000567183,-0.000566036,-7.23E-05,-0.000282124,2.35E-05,-0.000539053,-0.000442654,-2.15E-05,0.000169465,0.000363967,0.000127925,0.000403203,0.000764544,0.000955479,0.000674504,0.000376962,0.000394316,0.000549106,0.000344884,-3.39E-05,0.000292514,0.000819327,0.00039671,-0.000281955,-5.44E-06,7.85E-05,-5.45E-05,0.00069065,0.001117696,-0.001352086,0.000149545,-0.000203234,0.000367358,6.59E-05,3.40E-05,0.000124346,0.000601386,-0.000442451,-8.45E-05,-9.32E-05,3.46E-05,0.000246496,-8.66E-05,7.56E-05,0.000161562,-4.90E-05,0.000220213,0.000560532,-0.000460465,-0.000676684,0.000242636,0.000160819,-0.000646714,-0.000101122,0.000235744,-0.000374668,-5.99E-05,-0.000271115,-0.000762209,-0.000304925,-0.000864011,-0.000601072,-0.000673186,-0.001001623,-0.000243077,6.65E-05,-0.000186041,0.000496457,-0.000886334,-0.000897011,-0.001219765,-0.00053949,0.000389859,-0.000304365,-0.000541413,-0.000338768,0.000137903,-1.83E-05,-0.000182185,-0.00113336,-0.000285987,-0.000377613,-0.000628167,-0.000595478,-0.000347184,-0.00034743,-0.000549003,-0.000876539,-0.000508318,-0.000601539,-0.000622149,-3.55E-05,-0.000414373,-0.000516474,-0.000752043,-0.000240582,-0.000550879,0.000194471,-0.000465997,1.86E-05,-0.000356675,-0.000330303,0.000191525,0.000137469,0.000126848,5.07E-05,-0.000276935,0.000415847,0.000401385,-6.76E-05,-0.000380855,-0.000162446,0.000316783,7.53E-05,0.000528725,-9.93E-05,3.54E-05,0.000695813,-0.000352486,-9.29E-06,0.000269889,-0.000112762,3.75E-05,9.16E-05,-7.06E-05,-4.64E-05,0.000118045,0.000200399,-0.000190553,0.00044785,0.000148951,0.000484364,0.000192909,0.000262459,0.000210302,0.00017556,-0.00021887,0.000249914,9.55E-05,0.00012682,0.000107258,-9.04E-05,-7.38E-05,2.67E-06,0.000142681,0.000562193,9.36E-05,0.000115627,0.000186221,0.000262543,0.000174676,0.000273602,-4.74E-05,0.000567923,-0.000497151,0.000427408,0.000552441,-6.05E-05,-6.58E-05,0.000355707,0.000161102,3.91E-05,0.000370581,0.000138514,-8.10E-05,-0.000156479,-0.000163622,-1.06E-05,0.000181921,-0.000173421,0.000505029
-0.000278748,-0.000250394,-1.45E-05,-0.000223328,-0.000372789,-0.000142165,-6.29E-07,-0.000352977,0.000324179,-0.000644962,-0.000305366,-5.70E-05,0.000178421,-0.000313248,-0.000843468,0.000347187,0.000276373,0.000371165,-0.000525219,0.000347209,-5.58E-05,-0.000436938,0.000286865,-0.00022847,0.000241001,-6.51E-06,-7.18E-05,-7.13E-05,-0.000190112,0.000314526,0.000194321,-0.000356023,0.000428032,-0.000103945,-0.000267502,0.000514986,-0.000238503,-0.000665414,0.000135767,0.000446992,0.000305147,-0.000335418,0.000244985,0.000195851,-0.000368266,-0.000143162,4.30E-05,0.000272705,-0.000205984,0.000202814,-0.000323764,0.000115053,-0.001144387,0.000464013,0.000289274,-0.000379174,-7.66E-05,0.000112941,-0.000119106,-0.000885675,-0.000283019,-0.000609263,6.99E-05,-0.001746439,0.001272039,-0.000963783,-0.00022556,-0.000580069,-0.000675506,-4.72E-05,-0.000376879,-0.000349347,-0.000611475,-0.000665288,-0.000647437,-0.000190222,-0.000281811,-0.000383624,-0.000567934,-0.000273013,-0.001004119,-0.000591446,-0.000428773,0.000257613,-0.000269271,-0.000242798,-0.000568443,-0.000759252,5.12E-05,2.52E-05,0.000505782,0.000392399,5.88E-05,0.000913531,0.00101519,0.000561301,0.000328934,0.000465443,0.000543161,0.000217495,-7.54E-05,0.00068979,0.000854171,-0.000175048,0.000111401,-0.000173692,0.000162215,0.000182622,0.000260182,0.001757011,-0.002081628,0.00014884,-9.53E-05,0.000402983,-0.000346969,0.00047069,-8.93E-06,0.000619472,-0.000307286,-0.000218465,-0.000184541,0.000101787,0.000248925,-6.71E-05,-6.55E-06,0.000385081,-0.000312118,0.000156757,0.000736291,-0.000620345,-0.000310838,-0.000172791,0.000385172,-0.000634667,0.000129466,-0.000323948,-0.000178015,0.000106041,-0.000773346,-0.000579788,-0.000151183,-0.001080978,-0.003656968,0.002384104,-0.001039796,5.01E-05,-0.000203101,-0.000406846,0.000899468,-0.001447176,-0.000910758,-0.001207801,-0.000463507,0.000486324,-0.000235374,-0.000398861,-0.000651332,0.000501481,-0.000167877,-0.00018959,-0.001051106,-0.000596215,-0.000340375,-0.000738048,-0.000397756,-0.000150035,-0.000324602,-0.001065576,-0.000443916,-0.000693032,-0.000876288,-0.000367105,-0.000527118,-0.000224328,-0.000517888,-0.000686152,-0.000434317,-0.000167556,-0.000165577,6.58E-05,-0.000212886,-0.000309071,-7.97E-05,-2.92E-05,0.000349135,0.000178904,-0.000377876,-0.000257212,0.000626774,-8.57E-05,0.000294659,-0.000516345,-5.30E-05,-0.000154269,0.000556751,0.000248841,-0.000147322,0.000101403,0.000568451,-0.000584836,-0.000104904,0.000400261,-8.47E-05,3.40E-05,0.00023373,0.000148438,-3.35E-05,0.000525441,-7.51E-05,0.00019077,9.74E-05,0.00018593,8.92E-05,0.000236315,9.11E-06,0.000430821,-9.71E-05,-0.001780073,0.001834659,-1.82E-05,-4.42E-05,0.000203846,-3.17E-05,-0.000141247,0.000219217,-0.000110442,0.000650078,0.00015201,0.000119918,0.000330248,0.000130093,8.50E-05,0.00028928,-0.000359429,0.000735574,-0.000212959,0.000339337,0.00044668,3.49E-05,-0.000211961,-7.34E-05,0.000340265,-6.10E-05,0.000266102,0.000123865,0.000133293,-0.000324307,-8.30E-05,-0.000377622,9.20E-05,9.90E-05,0.000124148
